Filters
Region filter: All
Infection syndrome filter: 
Bacterial pathogen filter: Staphylococcus aureus
Antibiotic filter: Methicillin resistance

Data for time series
"Year","Specimen","PathogenName","AbTargets","Min","Q1","Median","Q3","Max"
2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",1.02599179206566,8.29698203756487,16.5686274509804,35.1601561455576,62.6943005181347
2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",0.904977375565611,7.69155368480356,14.9470691226212,35.9124762268418,63.1090487238979
2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",1.27064803049555,8.67442360518084,16.196539781393,37.824976738359,100
2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",1.19047619047619,8.39652822444372,18.3406558145849,41.5023013328098,100


Data for line plots for individual CTAs
"Iso3","CountryTerritoryArea","WHORegionName","Year","Specimen","PathogenName","AbTargets","TotalSpecimenIsolates","InterpretableAST","Resistant","PercentResistant"
"NLD","Netherlands","European Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",12993,3050,36,1.18032786885246
"NLD","Netherlands","European Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",12741,1579,26,1.64661177960735
"NLD","Netherlands","European Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",12566,2796,43,1.5379113018598
"NOR","Norway","European Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",6549,1462,15,1.02599179206566
"NOR","Norway","European Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",6696,1547,14,0.904977375565611
"NOR","Norway","European Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",6599,787,10,1.27064803049555
"NOR","Norway","European Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",5774,995,20,2.01005025125628
"PAK","Pakistan","Eastern Mediterranean Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",2323,193,121,62.6943005181347
"PAK","Pakistan","Eastern Mediterranean Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",7410,14,4,28.5714285714286
"PAK","Pakistan","Eastern Mediterranean Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",8980,297,193,64.983164983165
"PAK","Pakistan","Eastern Mediterranean Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",5623,177,123,69.4915254237288
"PHL","Philippines","Western Pacific Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",5103,702,408,58.1196581196581
"PHL","Philippines","Western Pacific Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",5595,1446,818,56.5698478561549
"PHL","Philippines","Western Pacific Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",6468,1696,863,50.8844339622642
"PHL","Philippines","Western Pacific Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",4276,1160,530,45.6896551724138
"POL","Poland","European Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",6587,1805,274,15.180055401662
"POL","Poland","European Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",6477,1959,311,15.8754466564574
"POL","Poland","European Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",6404,1841,275,14.9375339489408
"POL","Poland","European Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",4975,1197,176,14.703425229741
"RUS","Russian Federation","European Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",321,85,14,16.4705882352941
"RUS","Russian Federation","European Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",427,107,15,14.018691588785
"RUS","Russian Federation","European Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",1173,60,16,26.6666666666667
"RUS","Russian Federation","European Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",1305,45,13,28.8888888888889
"SAU","Saudi Arabia","Eastern Mediterranean Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",1491,341,113,33.1378299120235
"SAU","Saudi Arabia","Eastern Mediterranean Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",2420,546,254,46.5201465201465
"SAU","Saudi Arabia","Eastern Mediterranean Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",2528,615,301,48.9430894308943
"SAU","Saudi Arabia","Eastern Mediterranean Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",2458,658,323,49.0881458966565
"SWE","Sweden","European Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",11416,3787,44,1.16186955373647
"SWE","Sweden","European Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",10849,3639,70,1.92360538609508
"SWE","Sweden","European Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",18598,5948,107,1.79892400806994
"SWE","Sweden","European Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",38574,13742,320,2.3286275651288
"THA","Thailand","South-East Asia Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",1349,204,34,16.6666666666667
"THA","Thailand","South-East Asia Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",2629,247,28,11.336032388664
"THA","Thailand","South-East Asia Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",5463,708,88,12.4293785310734
"THA","Thailand","South-East Asia Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",6159,254,27,10.6299212598425
"TUN","Tunisia","Eastern Mediterranean Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",835,264,57,21.5909090909091
"TUN","Tunisia","Eastern Mediterranean Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",1660,36,8,22.2222222222222
"TUN","Tunisia","Eastern Mediterranean Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",932,281,49,17.4377224199288
"TUN","Tunisia","Eastern Mediterranean Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",917,157,19,12.1019108280255
"ZAF","South Africa","African Region",2017,"BLOOD","Staphylococcus aureus","Methicillin resistance",2931,781,186,23.8156209987196
"ZAF","South Africa","African Region",2018,"BLOOD","Staphylococcus aureus","Methicillin resistance",20691,5603,1379,24.6118150990541
"ZAF","South Africa","African Region",2019,"BLOOD","Staphylococcus aureus","Methicillin resistance",20489,5762,1230,21.3467545990975
"ZAF","South Africa","African Region",2020,"BLOOD","Staphylococcus aureus","Methicillin resistance",23840,6135,1205,19.641401792991
