Filters
Region filter: All
Infection syndrome filter: Bloodstream
Bacterial pathogen filter: Escherichia coli
Antibiotic filter: Ertapenem

Data for time series
"Year","Specimen","PathogenName","AbTargets","Min","Q1","Median","Q3","Max"
2017,"BLOOD","Escherichia coli","Ertapenem",0,0.11627132214699,0.986083112719501,3.77531647049471,31.0541310541311
2018,"BLOOD","Escherichia coli","Ertapenem",0,0.302210843986301,1.09065673168237,2.7670457637264,34.4700460829493
2019,"BLOOD","Escherichia coli","Ertapenem",0,0.785864620816077,1.97013385413308,4.03530895334174,18.3779761904762
2020,"BLOOD","Escherichia coli","Ertapenem",0,0.089968147132395,1.53595931157473,3.81986797732654,21.9163578613023


Data for line plots for individual CTAs
"Iso3","CountryTerritoryArea","WHORegionName","Year","Specimen","PathogenName","AbTargets","TotalSpecimenIsolates","InterpretableAST","Resistant","PercentResistant"
"RUS","Russian Federation","European Region",2018,"BLOOD","Escherichia coli","Ertapenem",427,81,1,1.23456790123457
"RUS","Russian Federation","European Region",2019,"BLOOD","Escherichia coli","Ertapenem",1173,122,5,4.0983606557377
"RUS","Russian Federation","European Region",2020,"BLOOD","Escherichia coli","Ertapenem",1305,67,4,5.97014925373134
"SAU","Saudi Arabia","Eastern Mediterranean Region",2017,"BLOOD","Escherichia coli","Ertapenem",1491,70,10,14.2857142857143
"SAU","Saudi Arabia","Eastern Mediterranean Region",2018,"BLOOD","Escherichia coli","Ertapenem",2420,327,12,3.6697247706422
"SAU","Saudi Arabia","Eastern Mediterranean Region",2019,"BLOOD","Escherichia coli","Ertapenem",2528,365,8,2.19178082191781
"SAU","Saudi Arabia","Eastern Mediterranean Region",2020,"BLOOD","Escherichia coli","Ertapenem",2458,362,13,3.59116022099448
"THA","Thailand","South-East Asia Region",2017,"BLOOD","Escherichia coli","Ertapenem",1349,418,4,0.956937799043062
"THA","Thailand","South-East Asia Region",2018,"BLOOD","Escherichia coli","Ertapenem",2629,845,8,0.946745562130178
"THA","Thailand","South-East Asia Region",2019,"BLOOD","Escherichia coli","Ertapenem",5463,1487,26,1.74848688634835
"THA","Thailand","South-East Asia Region",2020,"BLOOD","Escherichia coli","Ertapenem",6159,2088,35,1.67624521072797
"TUN","Tunisia","Eastern Mediterranean Region",2017,"BLOOD","Escherichia coli","Ertapenem",835,77,4,5.19480519480519
"TUN","Tunisia","Eastern Mediterranean Region",2018,"BLOOD","Escherichia coli","Ertapenem",1660,273,4,1.46520146520147
"TUN","Tunisia","Eastern Mediterranean Region",2019,"BLOOD","Escherichia coli","Ertapenem",932,143,1,0.699300699300699
"TUN","Tunisia","Eastern Mediterranean Region",2020,"BLOOD","Escherichia coli","Ertapenem",917,77,3,3.8961038961039
